Time,ObjectCount,FPS,FrameTime(ms),PhysicsTime(ms),TotalMemory(MB),ActiveObjects
1.39,5000,531.2,1.8825,0.0000,740,5000
1.39,5000,190.7,5.2451,0.9857,740,5000
1.40,5000,476.2,2.1001,0.0000,740,5000
1.40,5000,503.1,1.9875,0.0000,740,5000
1.40,5000,505.1,1.9799,0.0000,740,5000
1.40,5000,506.2,1.9755,0.0000,740,5000
1.40,5000,462.4,2.1628,0.0000,741,5000
1.41,5000,479.7,2.0846,0.0000,741,5000
1.41,5000,503.6,1.9857,0.0000,741,5000
1.41,5000,187.1,5.3446,1.0503,741,5000
1.42,5000,387.1,2.5836,0.0000,741,5000
1.42,5000,366.0,2.7320,0.0000,741,5000
1.42,5000,363.5,2.7513,0.0000,741,5000
1.42,5000,519.4,1.9252,0.0000,741,5000
1.43,5000,509.3,1.9635,0.0000,741,5000
1.43,5000,391.9,2.5515,0.0000,741,5000
1.43,5000,207.2,4.8266,1.0525,741,5000
1.43,5000,527.6,1.8952,0.0000,741,5000
1.44,5000,402.2,2.4866,0.0000,741,5000
1.44,5000,524.7,1.9058,0.0000,741,5000
1.44,5000,387.9,2.5779,0.0000,741,5000
1.44,5000,408.5,2.4479,0.0000,741,5000
1.45,5000,545.2,1.8341,0.0000,741,5000
1.45,5000,402.5,2.4847,0.0000,742,5000
1.45,5000,215.5,4.6394,1.4364,742,5000
1.45,5000,532.1,1.8794,0.0000,742,5000
1.46,5000,543.8,1.8390,0.0000,742,5000
1.46,5000,549.7,1.8192,0.0000,742,5000
1.46,5000,523.5,1.9103,0.0000,742,5000
1.46,5000,408.5,2.4480,0.0000,742,5000
1.46,5000,538.1,1.8583,0.0000,742,5000
1.47,5000,560.5,1.7842,0.0000,742,5000
1.47,5000,351.9,2.8420,0.0000,742,5000
1.47,5000,201.2,4.9690,1.2879,742,5000
1.48,5000,544.2,1.8376,0.0000,742,5000
1.48,5000,551.8,1.8122,0.0000,742,5000
1.48,5000,394.2,2.5370,0.0000,742,5000
1.48,5000,551.4,1.8137,0.0000,742,5000
1.48,5000,526.9,1.8979,0.0000,742,5000
1.49,5000,546.9,1.8286,0.0000,742,5000
1.49,5000,535.3,1.8682,0.0000,742,5000
1.49,5000,269.4,3.7123,0.8378,742,5000
1.49,5000,543.1,1.8414,0.0000,742,5000
1.50,5000,553.0,1.8083,0.0000,742,5000
1.50,5000,550.3,1.8171,0.0000,742,5000
1.50,5000,531.8,1.8805,0.0000,742,5000
1.50,5000,394.4,2.5353,0.0000,743,5000
1.50,5000,378.6,2.6414,0.0000,743,5000
1.51,5000,539.7,1.8529,0.0000,743,5000
1.51,5000,551.1,1.8145,0.0000,743,5000
1.51,5000,262.9,3.8036,0.8875,743,5000
1.51,5000,392.2,2.5497,0.0000,743,5000
1.52,5000,357.6,2.7961,0.0000,743,5000
1.52,5000,313.3,3.1916,0.0000,743,5000
1.52,5000,386.1,2.5899,0.0000,743,5000
1.53,5000,403.4,2.4791,0.0000,743,5000
1.53,5000,489.9,2.0414,0.0000,743,5000
1.53,5000,188.0,5.3182,1.0757,743,5000
1.53,5000,533.6,1.8741,0.0000,743,5000
1.54,5000,386.2,2.5896,0.0000,743,5000
1.54,5000,286.0,3.4963,0.0000,743,5000
1.54,5000,403.0,2.4815,0.0000,744,5000
1.55,5000,209.1,4.7823,0.0000,741,5000
1.55,5000,212.4,4.7079,1.0361,741,5000
1.56,5000,404.8,2.4703,0.0000,741,5000
1.56,5000,539.5,1.8536,0.0000,741,5000
1.56,5000,550.2,1.8176,0.0000,741,5000
1.56,5000,409.6,2.4414,0.0000,742,5000
1.56,5000,398.6,2.5088,0.0000,742,5000
1.57,5000,408.9,2.4458,0.0000,742,5000
1.57,5000,535.8,1.8665,0.0000,742,5000
1.57,5000,261.2,3.8283,0.8678,742,5000
1.57,5000,534.2,1.8720,0.0000,742,5000
1.58,5000,518.4,1.9289,0.0000,742,5000
1.58,5000,526.4,1.8998,0.0000,742,5000
1.58,5000,520.3,1.9219,0.0000,742,5000
1.58,5000,537.0,1.8623,0.0000,742,5000
1.58,5000,519.6,1.9246,0.0000,742,5000
1.59,5000,392.2,2.5499,0.0000,742,5000
1.59,5000,531.1,1.8829,0.0000,742,5000
1.59,5000,267.8,3.7348,0.8145,742,5000
1.59,5000,450.8,2.2185,0.0000,742,5000
1.60,5000,520.8,1.9203,0.0000,742,5000
1.60,5000,528.0,1.8938,0.0000,742,5000
1.60,5000,540.5,1.8501,0.0000,742,5000
1.60,5000,554.3,1.8042,0.0000,742,5000
1.60,5000,552.7,1.8093,0.0000,742,5000
1.60,5000,556.5,1.7970,0.0000,742,5000
1.61,5000,538.9,1.8556,0.0000,742,5000
1.61,5000,537.4,1.8607,0.0000,742,5000
1.61,5000,249.2,4.0128,1.0292,742,5000
1.62,5000,383.2,2.6099,0.0000,742,5000
1.62,5000,381.4,2.6220,0.0000,742,5000
1.62,5000,386.6,2.5869,0.0000,742,5000
1.62,5000,391.9,2.5518,0.0000,742,5000
1.62,5000,516.8,1.9349,0.0000,742,5000
1.63,5000,539.7,1.8529,0.0000,742,5000
1.63,5000,402.3,2.4856,0.0000,742,5000
1.63,5000,218.6,4.5751,0.8696,743,5000
1.64,5000,383.2,2.6098,0.0000,743,5000
1.64,5000,547.7,1.8257,0.0000,743,5000
1.64,5000,498.8,2.0049,0.0000,743,5000
1.64,5000,534.5,1.8710,0.0000,743,5000
1.64,5000,544.0,1.8383,0.0000,743,5000
1.65,5000,534.6,1.8706,0.0000,743,5000
1.65,5000,548.8,1.8222,0.0000,743,5000
1.65,5000,255.5,3.9146,0.9777,743,5000
1.65,5000,391.2,2.5564,0.0000,743,5000
1.66,5000,429.9,2.3261,0.0000,743,5000
1.66,5000,365.9,2.7332,0.0000,743,5000
1.66,5000,384.5,2.6010,0.0000,743,5000
1.66,5000,546.7,1.8293,0.0000,743,5000
1.67,5000,408.1,2.4501,0.0000,743,5000
1.67,5000,552.9,1.8086,0.0000,743,5000
1.67,5000,248.2,4.0284,0.9562,743,5000
1.67,5000,403.3,2.4795,0.0000,743,5000
1.68,5000,544.0,1.8383,0.0000,743,5000
1.68,5000,555.0,1.8017,0.0000,743,5000
1.68,5000,542.4,1.8435,0.0000,743,5000
1.68,5000,551.4,1.8137,0.0000,743,5000
1.68,5000,552.2,1.8109,0.0000,743,5000
1.69,5000,529.5,1.8884,0.0000,743,5000
1.69,5000,510.3,1.9596,0.0000,743,5000
1.69,5000,232.4,4.3038,1.2620,743,5000
1.69,5000,528.9,1.8908,0.0000,743,5000
1.70,5000,407.7,2.4525,0.0000,744,5000
1.70,5000,551.7,1.8126,0.0000,744,5000
1.70,5000,486.1,2.0570,0.0000,744,5000
1.70,5000,521.3,1.9182,0.0000,744,5000
1.70,5000,394.8,2.5332,0.0000,744,5000
1.71,5000,543.2,1.8410,0.0000,744,5000
1.71,5000,501.2,1.9951,0.0000,744,5000
1.71,5000,265.4,3.7672,0.9001,744,5000
1.71,5000,399.0,2.5064,0.0000,744,5000
1.72,5000,406.7,2.4588,0.0000,744,5000
1.72,5000,277.5,3.6042,0.0000,744,5000
1.72,5000,521.3,1.9182,0.0000,744,5000
1.72,5000,533.2,1.8755,0.0000,744,5000
1.73,5000,366.1,2.7318,0.0000,744,5000
1.73,5000,250.5,3.9913,0.0000,742,5000
1.74,5000,236.4,4.2310,1.2465,742,5000
1.74,5000,521.8,1.9166,0.0000,742,5000
1.74,5000,512.0,1.9533,0.0000,742,5000
1.74,5000,355.1,2.8162,0.0000,742,5000
1.74,5000,352.0,2.8413,0.0000,742,5000
1.75,5000,514.5,1.9437,0.0000,742,5000
1.75,5000,357.4,2.7977,0.0000,742,5000
1.75,5000,202.0,4.9507,1.0712,742,5000
1.76,5000,400.4,2.4976,0.0000,742,5000
1.76,5000,545.1,1.8345,0.0000,742,5000
1.76,5000,532.1,1.8792,0.0000,742,5000
1.76,5000,542.6,1.8430,0.0000,742,5000
1.76,5000,448.5,2.2299,0.0000,743,5000
1.77,5000,469.8,2.1286,0.0000,743,5000
1.77,5000,411.5,2.4303,0.0000,743,5000
1.77,5000,212.6,4.7042,1.2011,743,5000
1.78,5000,405.1,2.4687,0.0000,743,5000
1.78,5000,407.6,2.4533,0.0000,743,5000
1.78,5000,398.9,2.5072,0.0000,743,5000
1.78,5000,551.3,1.8140,0.0000,743,5000
1.78,5000,553.4,1.8070,0.0000,743,5000
1.79,5000,552.3,1.8105,0.0000,743,5000
1.79,5000,546.4,1.8303,0.0000,743,5000
1.79,5000,248.4,4.0263,1.1661,743,5000
1.80,5000,399.4,2.5040,0.0000,743,5000
1.80,5000,391.4,2.5552,0.0000,743,5000
1.80,5000,405.0,2.4694,0.0000,744,5000
1.80,5000,553.1,1.8080,0.0000,744,5000
1.80,5000,406.0,2.4628,0.0000,744,5000
1.81,5000,397.3,2.5173,0.0000,744,5000
1.81,5000,394.9,2.5320,0.0000,744,5000
1.81,5000,218.2,4.5832,0.9995,744,5000
1.82,5000,538.8,1.8561,0.0000,744,5000
1.82,5000,401.2,2.4928,0.0000,744,5000
1.82,5000,516.1,1.9377,0.0000,744,5000
1.82,5000,372.2,2.6866,0.0000,744,5000
1.83,5000,399.6,2.5023,0.0000,744,5000
1.83,5000,470.8,2.1239,0.0000,744,5000
1.83,5000,235.1,4.2532,1.2679,744,5000
1.83,5000,387.5,2.5809,0.0000,745,5000
1.84,5000,527.0,1.8977,0.0000,745,5000
1.84,5000,509.3,1.9636,0.0000,745,5000
1.84,5000,526.4,1.8998,0.0000,745,5000
1.84,5000,428.0,2.3367,0.0000,745,5000
1.85,5000,390.8,2.5591,0.0000,745,5000
1.85,5000,455.4,2.1961,0.0000,745,5000
1.85,5000,208.1,4.8054,1.2291,745,5000
1.85,5000,465.9,2.1465,0.0000,745,5000
1.86,5000,510.2,1.9602,0.0000,745,5000
1.86,5000,523.6,1.9098,0.0000,745,5000
1.86,5000,503.0,1.9879,0.0000,745,5000
1.86,5000,367.6,2.7200,0.0000,745,5000
1.87,5000,395.6,2.5276,0.0000,745,5000
1.87,5000,489.0,2.0449,0.0000,745,5000
1.87,5000,224.8,4.4490,0.9164,745,5000
1.87,5000,374.8,2.6684,0.0000,745,5000
1.88,5000,384.6,2.6004,0.0000,745,5000
1.88,5000,537.9,1.8591,0.0000,745,5000
1.88,5000,405.8,2.4641,0.0000,746,5000
1.88,5000,406.0,2.4631,0.0000,746,5000
1.89,5000,407.5,2.4538,0.0000,746,5000
1.89,5000,512.7,1.9505,0.0000,746,5000
1.89,5000,195.8,5.1063,1.4422,746,5000
1.90,5000,513.8,1.9464,0.0000,746,5000
1.90,5000,391.6,2.5534,0.0000,746,5000
1.90,5000,499.9,2.0005,0.0000,746,5000
1.90,5000,389.3,2.5686,0.0000,746,5000
1.90,5000,508.8,1.9654,0.0000,746,5000
1.91,5000,524.9,1.9050,0.0000,746,5000
1.91,5000,193.0,5.1816,0.0000,744,5000
1.92,5000,224.4,4.4564,1.4589,744,5000
1.92,5000,405.8,2.4643,0.0000,744,5000
1.92,5000,550.4,1.8169,0.0000,744,5000
1.92,5000,298.0,3.3553,0.0000,744,5000
1.93,5000,391.2,2.5561,0.0000,744,5000
1.93,5000,380.6,2.6271,0.0000,744,5000
1.93,5000,209.0,4.7840,1.0658,744,5000
1.94,5000,437.8,2.2840,0.0000,744,5000
1.94,5000,487.5,2.0511,0.0000,744,5000
1.94,5000,544.2,1.8376,0.0000,744,5000
1.94,5000,400.2,2.4986,0.0000,744,5000
1.94,5000,402.1,2.4867,0.0000,744,5000
1.95,5000,406.5,2.4602,0.0000,744,5000
1.95,5000,200.6,4.9846,0.9544,744,5000
1.95,5000,402.3,2.4855,0.0000,745,5000
1.96,5000,405.9,2.4639,0.0000,745,5000
1.96,5000,392.1,2.5506,0.0000,745,5000
1.96,5000,408.4,2.4488,0.0000,745,5000
1.96,5000,529.7,1.8878,0.0000,745,5000
1.97,5000,542.4,1.8437,0.0000,745,5000
1.97,5000,399.9,2.5008,0.0000,745,5000
1.97,5000,214.4,4.6637,1.1010,745,5000
1.98,5000,407.3,2.4553,0.0000,745,5000
1.98,5000,544.2,1.8375,0.0000,745,5000
1.98,5000,546.4,1.8303,0.0000,745,5000
1.98,5000,535.2,1.8685,0.0000,745,5000
1.98,5000,553.3,1.8073,0.0000,745,5000
1.98,5000,535.3,1.8681,0.0000,745,5000
1.99,5000,534.7,1.8701,0.0000,745,5000
1.99,5000,513.0,1.9495,0.0000,745,5000
1.99,5000,216.3,4.6228,1.0519,745,5000
2.00,5000,406.6,2.4594,0.0000,745,5000
2.00,5000,538.2,1.8581,0.0000,745,5000
2.00,5000,498.6,2.0057,0.0000,745,5000
2.00,5000,390.1,2.5633,0.0000,746,5000
2.00,5000,437.8,2.2839,0.0000,746,5000
2.01,5000,399.1,2.5055,0.0000,746,5000
2.01,5000,407.3,2.4550,0.0000,746,5000
2.01,5000,215.8,4.6345,1.1602,746,5000
2.02,5000,393.1,2.5439,0.0000,746,5000
2.02,5000,550.3,1.8172,0.0000,746,5000
2.02,5000,380.6,2.6272,0.0000,746,5000
2.02,5000,400.1,2.4995,0.0000,746,5000
2.03,5000,549.5,1.8198,0.0000,746,5000
2.03,5000,410.5,2.4360,0.0000,746,5000
2.03,5000,239.7,4.1719,1.2277,746,5000
2.03,5000,393.2,2.5430,0.0000,747,5000
2.04,5000,411.4,2.4309,0.0000,747,5000
2.04,5000,529.6,1.8881,0.0000,747,5000
2.04,5000,405.7,2.4649,0.0000,747,5000
2.04,5000,401.9,2.4884,0.0000,747,5000
2.05,5000,405.9,2.4637,0.0000,747,5000
2.05,5000,390.5,2.5605,0.0000,747,5000
2.05,5000,197.9,5.0543,1.0515,747,5000
2.06,5000,530.8,1.8839,0.0000,747,5000
2.06,5000,403.3,2.4793,0.0000,747,5000
2.06,5000,406.2,2.4618,0.0000,747,5000
2.06,5000,529.0,1.8903,0.0000,747,5000
2.06,5000,402.5,2.4843,0.0000,747,5000
2.07,5000,543.5,1.8399,0.0000,747,5000
2.07,5000,538.2,1.8579,0.0000,747,5000
2.07,5000,213.6,4.6810,0.9501,748,5000
2.08,5000,397.9,2.5133,0.0000,748,5000
2.08,5000,538.7,1.8563,0.0000,748,5000
2.08,5000,513.2,1.9487,0.0000,748,5000
2.08,5000,531.0,1.8832,0.0000,748,5000
2.08,5000,456.4,2.1913,0.0000,748,5000
2.09,5000,218.8,4.5697,0.0000,748,5000
2.09,5000,197.0,5.0767,1.2826,746,5000
2.10,5000,375.9,2.6603,0.0000,746,5000
2.10,5000,391.6,2.5538,0.0000,746,5000
2.10,5000,390.7,2.5592,0.0000,746,5000
2.10,5000,451.3,2.2157,0.0000,746,5000
2.11,5000,376.6,2.6554,0.0000,746,5000
2.11,5000,395.7,2.5271,0.0000,746,5000
2.11,5000,194.5,5.1415,1.2774,746,5000
2.12,5000,382.3,2.6155,0.0000,746,5000
2.12,5000,528.6,1.8919,0.0000,746,5000
2.12,5000,351.4,2.8455,0.0000,746,5000
2.12,5000,394.6,2.5344,0.0000,746,5000
2.13,5000,362.3,2.7605,0.0000,746,5000
2.13,5000,428.2,2.3353,0.0000,746,5000
2.13,5000,240.7,4.1544,1.1197,746,5000
2.13,5000,511.8,1.9539,0.0000,746,5000
2.14,5000,534.1,1.8724,0.0000,747,5000
2.14,5000,373.5,2.6772,0.0000,747,5000
2.14,5000,382.1,2.6171,0.0000,747,5000
2.14,5000,517.7,1.9316,0.0000,747,5000
2.15,5000,398.5,2.5092,0.0000,747,5000
2.15,5000,530.8,1.8838,0.0000,747,5000
2.15,5000,259.9,3.8469,0.9119,747,5000
2.15,5000,536.9,1.8624,0.0000,747,5000
2.16,5000,526.7,1.8986,0.0000,747,5000
2.16,5000,548.2,1.8240,0.0000,747,5000
2.16,5000,537.3,1.8612,0.0000,747,5000
2.16,5000,539.1,1.8550,0.0000,747,5000
2.16,5000,394.1,2.5372,0.0000,747,5000
2.17,5000,371.5,2.6917,0.0000,747,5000
2.17,5000,389.6,2.5668,0.0000,747,5000
2.17,5000,205.0,4.8776,1.0140,747,5000
2.18,5000,399.3,2.5044,0.0000,747,5000
2.18,5000,406.2,2.4617,0.0000,747,5000
2.18,5000,399.3,2.5045,0.0000,748,5000
2.18,5000,539.4,1.8540,0.0000,748,5000
2.19,5000,395.1,2.5312,0.0000,748,5000
2.19,5000,419.7,2.3825,0.0000,748,5000
2.19,5000,206.1,4.8521,1.4549,748,5000
2.20,5000,511.5,1.9551,0.0000,748,5000
2.20,5000,392.6,2.5472,0.0000,748,5000
2.20,5000,530.0,1.8868,0.0000,748,5000
2.20,5000,399.2,2.5051,0.0000,748,5000
2.20,5000,397.5,2.5157,0.0000,748,5000
2.21,5000,397.5,2.5160,0.0000,748,5000
2.21,5000,394.4,2.5353,0.0000,748,5000
2.21,5000,203.9,4.9051,1.3176,748,5000
2.22,5000,503.1,1.9878,0.0000,748,5000
2.22,5000,489.6,2.0425,0.0000,748,5000
2.22,5000,515.7,1.9392,0.0000,748,5000
2.22,5000,517.7,1.9315,0.0000,748,5000
2.22,5000,503.0,1.9880,0.0000,748,5000
2.23,5000,525.7,1.9024,0.0000,748,5000
2.23,5000,537.3,1.8610,0.0000,749,5000
2.23,5000,227.3,4.3992,0.9668,749,5000
2.24,5000,386.4,2.5881,0.0000,749,5000
2.24,5000,515.7,1.9392,0.0000,749,5000
2.24,5000,376.3,2.6578,0.0000,749,5000
2.24,5000,515.6,1.9394,0.0000,749,5000
2.24,5000,537.7,1.8597,0.0000,749,5000
2.25,5000,390.5,2.5609,0.0000,749,5000
2.25,5000,388.1,2.5769,0.0000,749,5000
2.25,5000,189.6,5.2753,1.2239,749,5000
2.26,5000,335.3,2.9828,0.0000,749,5000
2.26,5000,374.3,2.6720,0.0000,749,5000
2.26,5000,387.7,2.5792,0.0000,749,5000
2.26,5000,349.6,2.8606,0.0000,749,5000
2.27,5000,395.0,2.5319,0.0000,749,5000
2.27,5000,188.8,5.2955,1.1998,750,5000
2.28,5000,230.0,4.3480,0.0000,747,5000
2.28,5000,367.9,2.7180,0.0000,747,5000
2.28,5000,482.8,2.0712,0.0000,747,5000
2.28,5000,393.3,2.5429,0.0000,747,5000
2.29,5000,399.9,2.5007,0.0000,747,5000
2.29,5000,392.1,2.5506,0.0000,747,5000
2.29,5000,204.0,4.9019,0.9980,747,5000
2.30,5000,390.0,2.5642,0.0000,748,5000
2.30,5000,520.1,1.9226,0.0000,748,5000
2.30,5000,400.3,2.4984,0.0000,748,5000
2.30,5000,395.0,2.5318,0.0000,748,5000
2.31,5000,528.0,1.8939,0.0000,748,5000
2.31,5000,371.6,2.6909,0.0000,748,5000
2.31,5000,239.6,4.1738,1.0611,748,5000
2.32,5000,394.2,2.5370,0.0000,748,5000
2.32,5000,395.3,2.5297,0.0000,748,5000
2.32,5000,395.9,2.5256,0.0000,748,5000
2.32,5000,386.1,2.5900,0.0000,748,5000
2.33,5000,401.3,2.4919,0.0000,748,5000
2.33,5000,510.5,1.9589,0.0000,748,5000
2.33,5000,232.2,4.3074,1.2597,748,5000
2.33,5000,381.3,2.6223,0.0000,748,5000
2.34,5000,393.8,2.5393,0.0000,748,5000
2.34,5000,386.7,2.5861,0.0000,749,5000
2.34,5000,394.0,2.5380,0.0000,749,5000
2.34,5000,376.8,2.6541,0.0000,749,5000
2.35,5000,402.4,2.4848,0.0000,749,5000
2.35,5000,193.3,5.1723,1.2201,749,5000
2.36,5000,354.9,2.8174,0.0000,749,5000
2.36,5000,385.9,2.5914,0.0000,749,5000
2.36,5000,493.9,2.0249,0.0000,749,5000
2.36,5000,382.1,2.6173,0.0000,749,5000
2.36,5000,524.1,1.9082,0.0000,749,5000
2.37,5000,500.6,1.9977,0.0000,749,5000
2.37,5000,374.9,2.6673,0.0000,749,5000
2.37,5000,212.4,4.7086,1.0611,749,5000
2.38,5000,394.7,2.5336,0.0000,749,5000
2.38,5000,526.8,1.8984,0.0000,749,5000
2.38,5000,352.5,2.8368,0.0000,749,5000
2.38,5000,388.1,2.5766,0.0000,750,5000
2.39,5000,393.7,2.5402,0.0000,750,5000
2.39,5000,395.7,2.5270,0.0000,750,5000
2.39,5000,175.6,5.6940,1.3274,750,5000
2.40,5000,370.1,2.7021,0.0000,750,5000
2.41,5000,94.6,10.5759,0.0000,750,5000
2.41,5000,172.7,5.7914,1.1644,750,5000
2.42,5000,358.0,2.7932,0.0000,750,5000
2.42,5000,383.3,2.6088,0.0000,750,5000
2.42,5000,508.1,1.9683,0.0000,750,5000
2.42,5000,368.9,2.7107,0.0000,750,5000
2.43,5000,493.7,2.0255,0.0000,750,5000
2.43,5000,363.8,2.7487,0.0000,750,5000
2.43,5000,181.1,5.5226,1.1966,751,5000
2.44,5000,346.9,2.8827,0.0000,751,5000
2.44,5000,360.5,2.7738,0.0000,751,5000
2.44,5000,371.4,2.6928,0.0000,751,5000
2.44,5000,370.8,2.6968,0.0000,751,5000
2.45,5000,347.0,2.8822,0.0000,751,5000
2.45,5000,195.4,5.1166,1.1671,751,5000
2.46,5000,291.4,3.4318,0.0000,751,5000
2.46,5000,379.3,2.6362,0.0000,751,5000
2.46,5000,391.5,2.5546,0.0000,751,5000
2.46,5000,514.2,1.9448,0.0000,751,5000
2.47,5000,180.6,5.5381,0.0000,751,5000
2.47,5000,179.7,5.5650,1.2986,749,5000
2.48,5000,508.9,1.9651,0.0000,749,5000
2.48,5000,391.7,2.5531,0.0000,749,5000
2.48,5000,487.3,2.0523,0.0000,749,5000
2.48,5000,506.6,1.9741,0.0000,749,5000
2.48,5000,510.2,1.9600,0.0000,749,5000
2.49,5000,370.9,2.6965,0.0000,749,5000
2.49,5000,223.5,4.4744,1.1867,749,5000
2.49,5000,528.2,1.8932,0.0000,749,5000
2.50,5000,390.8,2.5587,0.0000,749,5000
2.50,5000,519.6,1.9246,0.0000,749,5000
2.50,5000,512.4,1.9516,0.0000,749,5000
2.50,5000,530.9,1.8836,0.0000,749,5000
2.50,5000,537.8,1.8593,0.0000,749,5000
2.51,5000,513.2,1.9485,0.0000,749,5000
2.51,5000,519.5,1.9251,0.0000,749,5000
2.51,5000,186.4,5.3657,1.2057,749,5000
2.52,5000,388.0,2.5771,0.0000,750,5000
2.52,5000,393.0,2.5443,0.0000,750,5000
2.52,5000,392.5,2.5476,0.0000,750,5000
2.52,5000,380.2,2.6305,0.0000,750,5000
2.53,5000,383.4,2.6084,0.0000,750,5000
2.53,5000,336.5,2.9720,0.0000,750,5000
2.53,5000,180.6,5.5370,1.2865,750,5000
2.54,5000,501.1,1.9956,0.0000,750,5000
2.54,5000,441.4,2.2656,0.0000,750,5000
2.54,5000,368.5,2.7140,0.0000,750,5000
2.54,5000,518.8,1.9274,0.0000,750,5000
2.55,5000,388.1,2.5769,0.0000,750,5000
2.55,5000,389.2,2.5691,0.0000,750,5000
2.55,5000,181.8,5.4993,1.3279,750,5000
2.56,5000,383.6,2.6071,0.0000,751,5000
2.56,5000,373.9,2.6744,0.0000,751,5000
2.56,5000,491.1,2.0362,0.0000,751,5000
2.56,5000,524.3,1.9072,0.0000,751,5000
2.57,5000,523.0,1.9119,0.0000,751,5000
2.57,5000,519.8,1.9238,0.0000,751,5000
2.57,5000,219.0,4.5672,1.1845,751,5000
2.57,5000,366.1,2.7318,0.0000,751,5000
2.58,5000,380.1,2.6311,0.0000,751,5000
2.58,5000,371.0,2.6957,0.0000,751,5000
2.58,5000,377.8,2.6471,0.0000,751,5000
2.59,5000,382.4,2.6152,0.0000,751,5000
2.59,5000,374.7,2.6685,0.0000,751,5000
2.59,5000,193.7,5.1619,1.0700,751,5000
2.60,5000,508.2,1.9677,0.0000,752,5000
2.60,5000,499.0,2.0040,0.0000,752,5000
2.60,5000,528.6,1.8917,0.0000,752,5000
2.60,5000,394.9,2.5322,0.0000,752,5000
2.60,5000,392.7,2.5467,0.0000,752,5000
2.61,5000,394.3,2.5359,0.0000,752,5000
2.61,5000,505.3,1.9791,0.0000,752,5000
2.61,5000,194.8,5.1339,1.1550,752,5000
2.62,5000,391.6,2.5536,0.0000,752,5000
2.62,5000,493.8,2.0250,0.0000,752,5000
2.62,5000,371.4,2.6925,0.0000,752,5000
2.62,5000,376.9,2.6535,0.0000,752,5000
2.63,5000,373.0,2.6812,0.0000,752,5000
2.63,5000,384.9,2.5979,0.0000,752,5000
2.63,5000,181.2,5.5193,1.3429,752,5000
2.64,5000,504.0,1.9842,0.0000,753,5000
2.64,5000,387.1,2.5835,0.0000,753,5000
2.64,5000,395.0,2.5318,0.0000,753,5000
2.64,5000,385.6,2.5935,0.0000,753,5000
2.65,5000,512.8,1.9501,0.0000,753,5000
2.65,5000,386.1,2.5897,0.0000,753,5000
2.65,5000,226.0,4.4252,1.0933,753,5000
2.66,5000,229.1,4.3650,0.0000,753,5000
2.66,5000,367.6,2.7205,0.0000,751,5000
2.66,5000,487.7,2.0504,0.0000,751,5000
2.66,5000,511.5,1.9550,0.0000,751,5000
2.67,5000,525.7,1.9021,0.0000,751,5000
2.67,5000,399.8,2.5013,0.0000,751,5000
2.67,5000,216.2,4.6261,1.3289,751,5000
2.68,5000,382.1,2.6170,0.0000,751,5000
2.68,5000,387.8,2.5787,0.0000,751,5000
2.68,5000,387.2,2.5826,0.0000,751,5000
2.68,5000,386.3,2.5885,0.0000,751,5000
2.69,5000,382.1,2.6173,0.0000,751,5000
2.69,5000,386.9,2.5847,0.0000,751,5000
2.69,5000,194.3,5.1478,1.2019,751,5000
2.70,5000,393.2,2.5434,0.0000,751,5000
2.70,5000,305.6,3.2726,0.0000,751,5000
2.70,5000,384.2,2.6028,0.0000,751,5000
2.70,5000,377.3,2.6507,0.0000,752,5000
2.71,5000,388.6,2.5734,0.0000,751,5000
2.71,5000,192.4,5.1963,1.1950,751,5000
2.72,5000,376.6,2.6553,0.0000,752,5000
2.72,5000,505.4,1.9785,0.0000,752,5000
2.72,5000,383.2,2.6096,0.0000,752,5000
2.72,5000,316.0,3.1647,0.0000,752,5000
2.73,5000,384.2,2.6028,0.0000,752,5000
2.73,5000,394.6,2.5339,0.0000,752,5000
2.73,5000,168.9,5.9212,1.2803,752,5000
2.74,5000,378.4,2.6424,0.0000,752,5000
2.74,5000,385.4,2.5944,0.0000,752,5000
2.74,5000,394.0,2.5378,0.0000,752,5000
2.74,5000,397.6,2.5154,0.0000,752,5000
2.75,5000,392.6,2.5472,0.0000,752,5000
2.75,5000,183.6,5.4476,1.1649,752,5000
2.76,5000,365.5,2.7362,0.0000,753,5000
2.76,5000,371.5,2.6920,0.0000,753,5000
2.76,5000,346.6,2.8848,0.0000,753,5000
2.76,5000,383.4,2.6081,0.0000,817,5000
2.77,5000,344.3,2.9045,0.0000,817,5000
2.77,5000,523.6,1.9100,0.0000,817,5000
2.77,5000,168.4,5.9386,1.3153,817,5000
2.78,5000,302.3,3.3078,0.0000,817,5000
2.78,5000,321.6,3.1097,0.0000,817,5000
2.78,5000,370.2,2.7012,0.0000,817,5000
2.79,5000,477.1,2.0958,0.0000,817,5000
2.79,5000,490.6,2.0383,0.0000,817,5000
2.79,5000,177.4,5.6370,1.2770,817,5000
2.80,5000,359.5,2.7815,0.0000,817,5000
2.80,5000,381.6,2.6202,0.0000,817,5000
2.80,5000,326.9,3.0592,0.0000,818,5000
2.80,5000,317.1,3.1531,0.0000,818,5000
2.81,5000,342.8,2.9170,0.0000,818,5000
2.81,5000,176.0,5.6815,1.2303,818,5000
2.82,5000,377.4,2.6499,0.0000,818,5000
2.82,5000,386.6,2.5869,0.0000,818,5000
2.82,5000,512.7,1.9505,0.0000,818,5000
2.82,5000,379.8,2.6333,0.0000,818,5000
2.83,5000,383.3,2.6089,0.0000,818,5000
2.83,5000,378.8,2.6396,0.0000,818,5000
