Time,ObjectCount,FPS,PhysicsTime(ms),TotalMemory(MB),ActiveObjects
19.77,1000,603.6,0.0000,1184,0
19.77,1000,546.9,0.0000,1184,0
19.77,1000,523.6,0.0469,1184,0
19.78,1000,624.9,0.0000,1184,0
19.78,1000,598.7,0.0000,1184,0
19.78,1000,536.1,0.0000,1184,0
19.78,1000,552.9,0.0000,1184,0
19.78,1000,575.4,0.0000,1184,0
19.79,1000,583.0,0.0000,1184,0
19.79,1000,578.5,0.0000,1184,0
19.79,1000,509.2,0.0000,1184,0
19.79,1000,573.1,0.0000,1184,0
19.79,1000,616.4,0.0000,1184,0
19.79,1000,559.5,0.0666,1184,0
19.80,1000,572.1,0.0000,1184,0
19.80,1000,548.8,0.0000,1184,0
19.80,1000,581.2,0.0000,1184,0
19.80,1000,591.4,0.0000,1184,0
19.80,1000,585.5,0.0000,1184,0
19.80,1000,512.5,0.0000,1184,0
19.81,1000,590.6,0.0000,1184,0
19.81,1000,596.4,0.0000,1184,0
19.81,1000,601.5,0.0000,1184,0
19.81,1000,613.8,0.0000,1184,0
19.81,1000,490.8,0.0000,1184,0
19.82,1000,511.9,0.0786,1184,0
19.82,1000,612.5,0.0000,1184,0
19.82,1000,625.8,0.0000,1184,0
19.82,1000,500.7,0.0000,1184,0
19.82,1000,608.2,0.0000,1184,0
19.82,1000,599.7,0.0000,1184,0
19.83,1000,603.4,0.0000,1184,0
19.83,1000,607.3,0.0000,1184,0
19.83,1000,498.2,0.0000,1184,0
19.83,1000,613.0,0.0000,1184,0
19.83,1000,606.6,0.0000,1184,0
19.83,1000,592.6,0.0689,1184,0
19.84,1000,590.6,0.0000,1184,0
19.84,1000,539.3,0.0000,1184,0
19.84,1000,605.0,0.0000,1184,0
19.84,1000,581.4,0.0000,1184,0
19.84,1000,618.8,0.0000,1184,0
19.84,1000,539.5,0.0000,1184,0
19.85,1000,588.4,0.0000,1184,0
19.85,1000,559.4,0.0000,1184,0
19.85,1000,575.3,0.0000,1184,0
19.85,1000,600.3,0.0000,1184,0
19.85,1000,534.5,0.0000,1184,0
19.85,1000,562.2,0.0797,1184,0
19.86,1000,592.5,0.0000,1184,0
19.86,1000,624.8,0.0000,1184,0
19.86,1000,616.1,0.0000,1184,0
19.86,1000,534.8,0.0000,1184,0
19.86,1000,600.7,0.0000,1184,0
19.87,1000,609.8,0.0000,1184,0
19.87,1000,612.8,0.0000,1184,0
19.87,1000,523.6,0.0000,1184,0
19.87,1000,585.8,0.0000,1184,0
19.87,1000,581.8,0.0000,1185,0
19.87,1000,539.0,0.0831,1185,0
19.88,1000,578.4,0.0000,1185,0
19.88,1000,510.5,0.0000,1185,0
19.88,1000,615.0,0.0000,1185,0
19.88,1000,626.5,0.0000,1185,0
19.88,1000,488.3,0.0000,1185,0
19.88,1000,539.0,0.0000,1185,0
19.89,1000,605.5,0.0000,1185,0
19.89,1000,615.7,0.0000,1185,0
19.89,1000,611.9,0.0000,1185,0
19.89,1000,638.9,0.0000,1185,0
19.89,1000,521.2,0.0000,1185,0
19.89,1000,561.2,0.0797,1185,0
19.90,1000,619.6,0.0000,1185,0
19.90,1000,615.7,0.0000,1185,0
19.90,1000,477.4,0.0000,1185,0
19.90,1000,607.8,0.0000,1185,0
19.90,1000,616.4,0.0000,1185,0
19.91,1000,625.7,0.0000,1186,0
19.91,1000,606.9,0.0000,1185,0
19.91,1000,542.5,0.0000,1185,0
19.91,1000,577.8,0.0000,1185,0
19.91,1000,608.4,0.0000,1185,0
19.91,1000,569.8,0.0491,1185,0
19.92,1000,620.5,0.0000,1185,0
19.92,1000,555.9,0.0000,1185,0
19.92,1000,601.3,0.0000,1185,0
19.92,1000,610.4,0.0000,1185,0
19.92,1000,605.8,0.0000,1185,0
19.92,1000,617.0,0.0000,1185,0
19.93,1000,522.7,0.0000,1185,0
19.93,1000,621.3,0.0000,1186,0
19.93,1000,544.2,0.0000,1186,0
19.93,1000,604.9,0.0000,1185,0
19.93,1000,534.0,0.0000,1186,0
19.93,1000,583.1,0.0675,1186,0
19.94,1000,574.1,0.0000,1185,0
19.94,1000,616.1,0.0000,1186,0
19.94,1000,579.0,0.0000,1186,0
19.94,1000,512.8,0.0000,1186,0
19.94,1000,568.4,0.0000,1186,0
19.94,1000,571.7,0.0000,1186,0
19.95,1000,570.5,0.0000,1186,0
19.95,1000,502.8,0.0000,1186,0
19.95,1000,558.6,0.0000,1186,0
19.95,1000,579.3,0.0000,1186,0
19.95,1000,570.7,0.0591,1186,0
19.96,1000,625.2,0.0000,1186,0
19.96,1000,612.4,0.0000,1186,0
19.96,1000,580.6,0.0000,1186,0
19.96,1000,594.8,0.0000,1186,0
19.96,1000,573.9,0.0000,1186,0
19.96,1000,609.0,0.0000,1186,0
19.97,1000,542.8,0.0000,1186,0
19.97,1000,580.8,0.0000,1186,0
19.97,1000,538.5,0.0000,1186,0
19.97,1000,606.6,0.0000,1186,0
19.97,1000,605.7,0.0000,1186,0
19.97,1000,519.6,0.0712,1186,0
19.98,1000,530.8,0.0000,1186,0
19.98,1000,600.4,0.0000,1186,0
19.98,1000,593.9,0.0000,1186,0
19.98,1000,526.4,0.0000,1186,0
19.98,1000,586.5,0.0000,1186,0
19.98,1000,600.2,0.0000,1187,0
19.99,1000,622.3,0.0000,1187,0
19.99,1000,595.1,0.0000,1187,0
19.99,1000,609.8,0.0000,1187,0
19.99,1000,576.5,0.0000,1187,0
19.99,1000,575.4,0.0813,1187,0
20.00,1000,598.6,0.0000,1187,0
20.00,1000,613.4,0.0000,1187,0
0.00,5000,772.4,0.0000,1200,5000
0.00,5000,288.4,0.0000,1200,5000
0.01,5000,185.5,1.2778,1200,5000
0.01,5000,443.5,0.0000,1201,5000
0.01,5000,434.6,0.0000,1201,5000
0.02,5000,461.8,0.0000,1201,5000
0.02,5000,483.7,0.0000,1201,5000
0.02,5000,466.0,0.0000,1201,5000
0.02,5000,395.9,0.0000,1201,5000
0.03,5000,186.2,1.2659,1202,5000
0.03,5000,478.4,0.0000,1202,5000
0.03,5000,529.0,0.0000,1202,5000
0.03,5000,506.3,0.0000,1202,5000
0.04,5000,471.4,0.0000,1202,5000
0.04,5000,132.9,0.0000,1202,5000
0.05,5000,192.2,1.0387,1201,5000
0.05,5000,453.9,0.0000,1201,5000
0.05,5000,445.6,0.0000,1201,5000
0.06,5000,463.3,0.0000,1201,5000
0.06,5000,508.2,0.0000,1201,5000
0.06,5000,496.7,0.0000,1201,5000
0.06,5000,504.9,0.0000,1201,5000
0.07,5000,204.0,1.1407,1202,5000
0.07,5000,519.3,0.0000,1202,5000
0.07,5000,537.9,0.0000,1202,5000
0.07,5000,517.3,0.0000,1202,5000
0.07,5000,520.3,0.0000,1202,5000
0.08,5000,531.4,0.0000,1202,5000
0.08,5000,517.8,0.0000,1203,5000
0.08,5000,531.9,0.0000,1203,5000
0.08,5000,484.1,0.0000,1203,5000
0.09,5000,203.6,1.1593,1203,5000
0.09,5000,493.5,0.0000,1204,5000
0.09,5000,515.8,0.0000,1204,5000
0.09,5000,495.9,0.0000,1204,5000
0.10,5000,506.9,0.0000,1204,5000
0.10,5000,521.4,0.0000,1204,5000
0.10,5000,496.1,0.0000,1204,5000
0.10,5000,502.8,0.0000,1204,5000
0.10,5000,503.1,0.0000,1204,5000
0.11,5000,203.8,1.2095,1205,5000
0.11,5000,507.9,0.0000,1205,5000
0.11,5000,505.5,0.0000,1205,5000
0.11,5000,479.7,0.0000,1205,5000
0.12,5000,504.4,0.0000,1205,5000
0.12,5000,516.2,0.0000,1205,5000
0.12,5000,482.1,0.0000,1205,5000
0.12,5000,519.5,0.0000,1206,5000
0.13,5000,227.1,1.0072,1206,5000
0.13,5000,530.9,0.0000,1206,5000
0.13,5000,524.9,0.0000,1207,5000
0.13,5000,545.4,0.0000,1206,5000
0.13,5000,468.9,0.0000,1206,5000
0.14,5000,531.9,0.0000,1206,5000
0.14,5000,473.0,0.0000,1206,5000
0.14,5000,459.7,0.0000,1206,5000
0.14,5000,555.7,0.0000,1206,5000
0.15,5000,195.5,1.1044,1207,5000
0.15,5000,496.7,0.0000,1207,5000
0.15,5000,528.7,0.0000,1207,5000
0.15,5000,492.0,0.0000,1207,5000
0.16,5000,460.2,0.0000,1207,5000
0.16,5000,423.1,0.0000,1207,5000
0.16,5000,540.0,0.0000,1207,5000
0.16,5000,505.9,0.0000,1207,5000
0.16,5000,529.6,0.0000,1207,5000
0.17,5000,197.5,1.1965,1207,5000
0.17,5000,518.9,0.0000,1207,5000
0.17,5000,523.6,0.0000,1207,5000
0.17,5000,550.3,0.0000,1207,5000
0.18,5000,549.4,0.0000,1207,5000
0.19,5000,75.6,0.0000,1207,5000
0.19,5000,213.1,1.0761,1208,5000
0.20,5000,518.9,0.0000,1208,5000
0.20,5000,542.3,0.0000,1208,5000
0.20,5000,513.9,0.0000,1208,5000
0.21,5000,143.4,0.0000,1209,5000
0.21,5000,215.5,1.0379,1210,5000
0.21,5000,516.8,0.0000,1210,5000
0.22,5000,507.2,0.0000,1210,5000
0.22,5000,522.7,0.0000,1210,5000
0.22,5000,523.8,0.0000,1210,5000
0.22,5000,516.7,0.0000,1210,5000
0.22,5000,507.4,0.0000,1210,5000
0.23,5000,234.8,0.9824,1210,5000
0.23,5000,529.6,0.0000,1210,5000
0.23,5000,516.0,0.0000,1210,5000
0.23,5000,542.3,0.0000,1210,5000
0.23,5000,544.8,0.0000,1210,5000
0.24,5000,540.1,0.0000,1210,5000
0.24,5000,519.5,0.0000,1210,5000
0.24,5000,544.3,0.0000,1211,5000
0.24,5000,557.9,0.0000,1210,5000
0.25,5000,242.6,0.9025,1212,5000
0.25,5000,535.5,0.0000,1211,5000
0.25,5000,548.0,0.0000,1211,5000
0.25,5000,544.5,0.0000,1211,5000
0.25,5000,546.1,0.0000,1211,5000
0.26,5000,533.2,0.0000,1211,5000
0.26,5000,545.3,0.0000,1211,5000
0.26,5000,518.1,0.0000,1211,5000
0.26,5000,525.3,0.0000,1211,5000
0.26,5000,550.8,0.0000,1211,5000
0.27,5000,239.6,0.9587,1212,5000
0.27,5000,520.6,0.0000,1211,5000
0.27,5000,545.4,0.0000,1211,5000
0.27,5000,547.3,0.0000,1211,5000
0.27,5000,549.8,0.0000,1211,5000
0.28,5000,557.7,0.0000,1211,5000
0.28,5000,558.5,0.0000,1211,5000
0.28,5000,546.6,0.0000,1211,5000
0.28,5000,487.3,0.0000,1211,5000
0.29,5000,209.2,0.9736,1212,5000
0.29,5000,450.5,0.0000,1212,5000
0.29,5000,518.8,0.0000,1212,5000
0.29,5000,513.0,0.0000,1212,5000
0.30,5000,517.8,0.0000,1212,5000
0.30,5000,518.6,0.0000,1212,5000
0.30,5000,542.7,0.0000,1212,5000
0.30,5000,550.9,0.0000,1212,5000
0.30,5000,523.9,0.0000,1212,5000
0.31,5000,231.9,0.9641,1212,5000
0.31,5000,530.7,0.0000,1212,5000
0.31,5000,511.2,0.0000,1212,5000
0.31,5000,508.8,0.0000,1212,5000
0.31,5000,476.6,0.0000,1212,5000
0.32,5000,505.7,0.0000,1212,5000
0.32,5000,514.5,0.0000,1212,5000
0.32,5000,537.9,0.0000,1212,5000
0.32,5000,486.2,0.0000,1212,5000
0.33,5000,208.3,1.1864,1212,5000
0.33,5000,496.2,0.0000,1212,5000
0.33,5000,506.7,0.0000,1212,5000
0.33,5000,512.8,0.0000,1212,5000
0.34,5000,436.5,0.0000,1212,5000
0.34,5000,554.4,0.0000,1212,5000
0.34,5000,559.9,0.0000,1212,5000
0.34,5000,546.7,0.0000,1212,5000
0.34,5000,524.2,0.0000,1212,5000
0.35,5000,231.4,0.9333,1212,5000
0.35,5000,480.4,0.0000,1212,5000
0.35,5000,507.8,0.0000,1212,5000
0.35,5000,541.0,0.0000,1212,5000
0.35,5000,554.4,0.0000,1212,5000
0.36,5000,552.9,0.0000,1212,5000
0.36,5000,552.4,0.0000,1212,5000
0.36,5000,538.3,0.0000,1212,5000
0.36,5000,564.5,0.0000,1212,5000
0.37,5000,232.7,1.0186,1213,5000
0.37,5000,541.7,0.0000,1212,5000
0.37,5000,558.5,0.0000,1212,5000
0.37,5000,520.2,0.0000,1212,5000
0.37,5000,516.6,0.0000,1212,5000
0.38,5000,561.2,0.0000,1212,5000
0.38,5000,538.2,0.0000,1212,5000
0.38,5000,467.0,0.0000,1212,5000
0.38,5000,528.7,0.0000,1212,5000
0.38,5000,474.9,0.0000,1212,5000
0.39,5000,231.7,0.9872,1213,5000
0.39,5000,503.5,0.0000,1213,5000
0.39,5000,525.1,0.0000,1213,5000
0.39,5000,509.2,0.0000,1213,5000
0.40,5000,501.4,0.0000,1213,5000
0.40,5000,441.5,0.0000,1213,5000
0.40,5000,457.8,0.0000,1213,5000
0.40,5000,521.0,0.0000,1212,5000
0.41,5000,235.3,0.8963,1213,5000
0.41,5000,502.5,0.0000,1213,5000
0.41,5000,473.4,0.0000,1213,5000
0.41,5000,516.0,0.0000,1213,5000
0.41,5000,513.9,0.0000,1213,5000
0.42,5000,524.9,0.0000,1213,5000
0.42,5000,508.5,0.0000,1213,5000
0.42,5000,473.9,0.0000,1213,5000
0.42,5000,518.8,0.0000,1213,5000
0.43,5000,236.4,0.9559,1214,5000
0.43,5000,172.7,0.0000,1209,5000
0.43,5000,506.6,0.0000,1209,5000
0.44,5000,509.1,0.0000,1209,5000
0.44,5000,509.8,0.0000,1209,5000
0.44,5000,390.5,0.0000,1209,5000
0.44,5000,522.7,0.0000,1209,5000
0.45,5000,217.6,0.9624,1210,5000
0.45,5000,475.7,0.0000,1210,5000
0.45,5000,541.4,0.0000,1210,5000
0.45,5000,538.6,0.0000,1210,5000
0.46,5000,544.1,0.0000,1210,5000
0.46,5000,507.9,0.0000,1210,5000
0.46,5000,527.7,0.0000,1210,5000
0.46,5000,473.0,0.0000,1209,5000
0.46,5000,544.0,0.0000,1209,5000
0.47,5000,240.4,0.8961,1210,5000
0.47,5000,536.7,0.0000,1210,5000
0.47,5000,544.2,0.0000,1210,5000
0.47,5000,539.5,0.0000,1210,5000
0.47,5000,540.3,0.0000,1210,5000
0.48,5000,525.4,0.0000,1210,5000
0.48,5000,541.9,0.0000,1210,5000
0.48,5000,548.1,0.0000,1210,5000
0.48,5000,556.9,0.0000,1210,5000
0.48,5000,552.6,0.0000,1210,5000
0.49,5000,223.9,0.9119,1211,5000
0.49,5000,503.3,0.0000,1210,5000
0.49,5000,462.4,0.0000,1210,5000
0.49,5000,538.0,0.0000,1210,5000
0.50,5000,557.5,0.0000,1210,5000
0.50,5000,544.2,0.0000,1210,5000
0.50,5000,556.5,0.0000,1210,5000
0.50,5000,546.3,0.0000,1210,5000
0.50,5000,547.9,0.0000,1210,5000
0.51,5000,244.8,0.9239,1210,5000
0.51,5000,523.9,0.0000,1210,5000
0.51,5000,542.1,0.0000,1210,5000
0.51,5000,548.9,0.0000,1210,5000
0.51,5000,547.8,0.0000,1210,5000
0.52,5000,553.7,0.0000,1210,5000
0.52,5000,553.4,0.0000,1210,5000
0.52,5000,552.2,0.0000,1210,5000
0.52,5000,547.8,0.0000,1210,5000
0.52,5000,533.3,0.0000,1210,5000
0.53,5000,232.6,0.9336,1211,5000
0.53,5000,517.5,0.0000,1211,5000
0.53,5000,520.2,0.0000,1211,5000
0.53,5000,482.0,0.0000,1211,5000
0.54,5000,526.1,0.0000,1210,5000
0.54,5000,555.8,0.0000,1210,5000
0.54,5000,542.4,0.0000,1210,5000
0.54,5000,550.3,0.0000,1210,5000
0.54,5000,554.0,0.0000,1210,5000
0.55,5000,227.8,1.1249,1211,5000
0.55,5000,425.3,0.0000,1211,5000
0.55,5000,422.1,0.0000,1211,5000
0.55,5000,500.0,0.0000,1211,5000
0.56,5000,540.6,0.0000,1211,5000
0.56,5000,549.8,0.0000,1211,5000
0.56,5000,539.8,0.0000,1210,5000
0.56,5000,556.3,0.0000,1210,5000
0.56,5000,544.1,0.0000,1210,5000
0.57,5000,219.0,1.1798,1212,5000
0.57,5000,535.3,0.0000,1211,5000
0.57,5000,551.1,0.0000,1211,5000
0.57,5000,552.1,0.0000,1211,5000
0.58,5000,551.8,0.0000,1211,5000
0.58,5000,548.6,0.0000,1211,5000
0.58,5000,557.4,0.0000,1211,5000
0.58,5000,542.5,0.0000,1211,5000
0.58,5000,554.4,0.0000,1211,5000
0.59,5000,227.1,1.1107,1211,5000
0.59,5000,531.8,0.0000,1211,5000
0.59,5000,546.7,0.0000,1211,5000
0.59,5000,555.2,0.0000,1211,5000
0.59,5000,545.1,0.0000,1211,5000
0.60,5000,515.0,0.0000,1211,5000
0.60,5000,512.1,0.0000,1211,5000
0.60,5000,509.6,0.0000,1211,5000
0.60,5000,513.4,0.0000,1211,5000
0.61,5000,233.6,1.1291,1211,5000
0.61,5000,533.6,0.0000,1212,5000
0.61,5000,542.4,0.0000,1211,5000
0.61,5000,546.1,0.0000,1211,5000
0.61,5000,535.6,0.0000,1211,5000
0.62,5000,543.1,0.0000,1211,5000
0.62,5000,554.5,0.0000,1211,5000
0.62,5000,549.8,0.0000,1211,5000
0.62,5000,538.4,0.0000,1211,5000
0.62,5000,547.2,0.0000,1211,5000
0.63,5000,232.2,1.0548,1212,5000
0.63,5000,525.2,0.0000,1211,5000
0.63,5000,510.4,0.0000,1211,5000
0.63,5000,539.8,0.0000,1211,5000
0.63,5000,525.3,0.0000,1211,5000
0.64,5000,555.7,0.0000,1211,5000
0.64,5000,551.7,0.0000,1211,5000
0.64,5000,552.0,0.0000,1211,5000
0.64,5000,482.0,0.0000,1211,5000
0.65,5000,220.5,1.2023,1211,5000
0.65,5000,494.5,0.0000,1211,5000
0.65,5000,517.4,0.0000,1211,5000
0.65,5000,509.7,0.0000,1211,5000
0.65,5000,518.3,0.0000,1211,5000
0.66,5000,548.8,0.0000,1211,5000
0.66,5000,547.0,0.0000,1211,5000
0.66,5000,531.9,0.0000,1211,5000
0.66,5000,558.5,0.0000,1211,5000
0.67,5000,239.0,1.0202,1211,5000
0.67,5000,542.7,0.0000,1211,5000
0.67,5000,516.9,0.0000,1211,5000
0.67,5000,534.1,0.0000,1211,5000
0.67,5000,547.3,0.0000,1211,5000
0.68,5000,528.4,0.0000,1211,5000
0.68,5000,515.7,0.0000,1211,5000
0.68,5000,529.5,0.0000,1211,5000
0.68,5000,494.4,0.0000,1211,5000
0.68,5000,535.3,0.0000,1211,5000
0.69,5000,223.4,1.2071,1211,5000
0.69,5000,513.7,0.0000,1211,5000
0.69,5000,521.0,0.0000,1211,5000
0.69,5000,516.4,0.0000,1211,5000
0.70,5000,517.0,0.0000,1211,5000
0.70,5000,530.1,0.0000,1211,5000
0.70,5000,518.1,0.0000,1211,5000
0.70,5000,554.8,0.0000,1211,5000
0.70,5000,536.5,0.0000,1211,5000
0.71,5000,228.7,1.1266,1211,5000
0.71,5000,518.3,0.0000,1211,5000
0.71,5000,543.1,0.0000,1211,5000
0.71,5000,537.7,0.0000,1211,5000
0.72,5000,510.5,0.0000,1211,5000
0.72,5000,525.3,0.0000,1211,5000
0.72,5000,504.3,0.0000,1211,5000
0.72,5000,496.3,0.0000,1211,5000
0.72,5000,508.1,0.0000,1210,5000
0.73,5000,226.0,1.1478,1211,5000
0.73,5000,518.6,0.0000,1211,5000
0.73,5000,523.2,0.0000,1211,5000
0.73,5000,522.5,0.0000,1211,5000
0.74,5000,520.6,0.0000,1211,5000
0.74,5000,496.7,0.0000,1211,5000
0.74,5000,526.5,0.0000,1211,5000
0.74,5000,500.8,0.0000,1211,5000
0.74,5000,520.1,0.0000,1211,5000
0.75,5000,227.0,1.1636,1211,5000
0.75,5000,499.8,0.0000,1211,5000
0.75,5000,513.7,0.0000,1211,5000
0.75,5000,506.8,0.0000,1211,5000
0.76,5000,531.3,0.0000,1211,5000
0.76,5000,552.4,0.0000,1211,5000
0.76,5000,558.3,0.0000,1211,5000
0.76,5000,540.9,0.0000,1211,5000
0.76,5000,540.7,0.0000,1211,5000
0.77,5000,236.4,1.0745,1212,5000
0.77,5000,485.6,0.0000,1212,5000
0.77,5000,539.0,0.0000,1211,5000
0.77,5000,536.9,0.0000,1211,5000
0.77,5000,550.0,0.0000,1211,5000
0.78,5000,551.1,0.0000,1211,5000
0.78,5000,544.6,0.0000,1211,5000
0.78,5000,555.9,0.0000,1211,5000
0.78,5000,545.7,0.0000,1211,5000
0.78,5000,547.2,0.0000,1211,5000
0.79,5000,218.1,1.2086,1212,5000
0.79,5000,500.0,0.0000,1211,5000
0.79,5000,540.1,0.0000,1211,5000
0.79,5000,530.6,0.0000,1211,5000
0.80,5000,539.3,0.0000,1211,5000
0.80,5000,545.5,0.0000,1211,5000
0.80,5000,525.0,0.0000,1212,5000
0.80,5000,546.4,0.0000,1212,5000
0.80,5000,551.7,0.0000,1212,5000
0.81,5000,234.5,0.9910,1212,5000
0.81,5000,519.7,0.0000,1212,5000
0.81,5000,507.9,0.0000,1212,5000
0.81,5000,502.8,0.0000,1212,5000
0.81,5000,524.5,0.0000,1212,5000
0.82,5000,451.3,0.0000,1212,5000
0.82,5000,431.8,0.0000,1212,5000
0.82,5000,524.9,0.0000,1212,5000
0.82,5000,534.5,0.0000,1212,5000
0.83,5000,214.8,1.2335,1212,5000
0.83,5000,531.3,0.0000,1212,5000
0.83,5000,512.8,0.0000,1212,5000
0.83,5000,457.4,0.0000,1212,5000
0.84,5000,531.0,0.0000,1212,5000
0.84,5000,557.8,0.0000,1212,5000
0.84,5000,555.3,0.0000,1212,5000
0.84,5000,526.9,0.0000,1212,5000
0.84,5000,484.3,0.0000,1212,5000
0.85,5000,225.0,1.1425,1212,5000
0.85,5000,517.9,0.0000,1212,5000
0.85,5000,534.2,0.0000,1212,5000
0.85,5000,543.4,0.0000,1212,5000
0.86,5000,507.1,0.0000,1212,5000
0.86,5000,537.0,0.0000,1212,5000
0.86,5000,513.5,0.0000,1212,5000
0.86,5000,482.5,0.0000,1212,5000
0.86,5000,549.9,0.0000,1212,5000
0.87,5000,215.8,1.3692,1212,5000
0.87,5000,529.4,0.0000,1212,5000
0.87,5000,536.7,0.0000,1212,5000
0.87,5000,553.6,0.0000,1212,5000
0.88,5000,549.3,0.0000,1212,5000
0.88,5000,546.2,0.0000,1212,5000
0.88,5000,552.4,0.0000,1212,5000
0.88,5000,535.2,0.0000,1212,5000
0.88,5000,558.5,0.0000,1212,5000
0.89,5000,235.2,0.9566,1213,5000
0.89,5000,541.0,0.0000,1212,5000
0.89,5000,519.6,0.0000,1212,5000
0.89,5000,549.3,0.0000,1212,5000
0.89,5000,545.3,0.0000,1212,5000
0.90,5000,519.8,0.0000,1212,5000
0.90,5000,529.6,0.0000,1212,5000
0.90,5000,515.3,0.0000,1212,5000
0.90,5000,515.5,0.0000,1212,5000
0.90,5000,512.6,0.0000,1212,5000
0.91,5000,217.0,1.2600,1213,5000
0.91,5000,502.6,0.0000,1212,5000
0.91,5000,514.6,0.0000,1212,5000
0.91,5000,513.2,0.0000,1213,5000
0.92,5000,492.6,0.0000,1213,5000
0.92,5000,482.8,0.0000,1213,5000
0.92,5000,548.2,0.0000,1213,5000
0.92,5000,551.3,0.0000,1213,5000
0.93,5000,236.0,1.0056,1213,5000
0.93,5000,510.3,0.0000,1213,5000
0.93,5000,509.3,0.0000,1213,5000
0.93,5000,514.7,0.0000,1213,5000
0.93,5000,482.8,0.0000,1213,5000
0.94,5000,519.9,0.0000,1213,5000
0.94,5000,523.8,0.0000,1213,5000
0.94,5000,515.5,0.0000,1213,5000
0.94,5000,490.9,0.0000,1213,5000
0.95,5000,220.0,1.3046,1214,5000
0.95,5000,532.2,0.0000,1213,5000
0.95,5000,536.6,0.0000,1213,5000
0.95,5000,535.9,0.0000,1213,5000
0.95,5000,549.5,0.0000,1213,5000
0.96,5000,551.4,0.0000,1213,5000
0.96,5000,523.1,0.0000,1213,5000
0.96,5000,536.2,0.0000,1213,5000
0.96,5000,553.2,0.0000,1213,5000
0.96,5000,552.1,0.0000,1214,5000
0.97,5000,227.6,1.1205,1214,5000
0.97,5000,512.3,0.0000,1214,5000
0.97,5000,515.0,0.0000,1214,5000
0.97,5000,498.7,0.0000,1214,5000
0.98,5000,510.1,0.0000,1214,5000
0.98,5000,509.4,0.0000,1214,5000
0.98,5000,514.8,0.0000,1214,5000
0.98,5000,504.9,0.0000,1214,5000
0.98,5000,521.3,0.0000,1214,5000
0.99,5000,218.8,1.3289,1214,5000
0.99,5000,505.6,0.0000,1214,5000
0.99,5000,541.1,0.0000,1214,5000
0.99,5000,525.6,0.0000,1214,5000
1.00,5000,538.4,0.0000,1214,5000
1.00,5000,538.6,0.0000,1214,5000
1.00,5000,548.8,0.0000,1214,5000
1.00,5000,544.0,0.0000,1215,5000
1.00,5000,549.4,0.0000,1215,5000
1.01,5000,215.5,1.2598,1215,5000
1.01,5000,506.3,0.0000,1215,5000
1.01,5000,502.3,0.0000,1215,5000
1.01,5000,521.3,0.0000,1215,5000
1.02,5000,510.9,0.0000,1215,5000
1.02,5000,507.2,0.0000,1215,5000
1.02,5000,512.6,0.0000,1215,5000
1.02,5000,505.9,0.0000,1215,5000
1.02,5000,517.0,0.0000,1215,5000
1.03,5000,218.7,1.2225,1215,5000
1.03,5000,171.6,0.0000,1211,5000
1.04,5000,509.3,0.0000,1211,5000
1.04,5000,536.2,0.0000,1211,5000
1.04,5000,551.2,0.0000,1211,5000
1.04,5000,546.2,0.0000,1211,5000
1.04,5000,545.7,0.0000,1211,5000
1.05,5000,217.5,1.1443,1212,5000
1.05,5000,449.2,0.0000,1212,5000
1.05,5000,523.0,0.0000,1212,5000
1.05,5000,479.5,0.0000,1211,5000
1.06,5000,551.4,0.0000,1211,5000
1.06,5000,541.4,0.0000,1212,5000
1.06,5000,508.1,0.0000,1212,5000
1.06,5000,530.4,0.0000,1212,5000
1.06,5000,514.9,0.0000,1212,5000
1.07,5000,214.1,1.2807,1212,5000
1.07,5000,518.3,0.0000,1212,5000
1.07,5000,535.4,0.0000,1212,5000
1.07,5000,548.6,0.0000,1212,5000
1.08,5000,552.1,0.0000,1212,5000
1.08,5000,554.7,0.0000,1212,5000
1.08,5000,540.6,0.0000,1212,5000
1.08,5000,531.9,0.0000,1212,5000
1.08,5000,458.6,0.0000,1212,5000
1.09,5000,198.0,1.6196,1213,5000
1.09,5000,529.4,0.0000,1213,5000
1.09,5000,506.6,0.0000,1213,5000
1.09,5000,509.8,0.0000,1213,5000
1.10,5000,537.5,0.0000,1213,5000
1.10,5000,508.5,0.0000,1213,5000
1.10,5000,522.2,0.0000,1213,5000
1.10,5000,495.5,0.0000,1213,5000
1.10,5000,496.4,0.0000,1213,5000
1.11,5000,216.7,1.3358,1214,5000
1.11,5000,528.7,0.0000,1213,5000
1.11,5000,535.3,0.0000,1213,5000
1.11,5000,529.0,0.0000,1213,5000
1.12,5000,542.6,0.0000,1213,5000
1.12,5000,552.5,0.0000,1213,5000
1.12,5000,542.2,0.0000,1213,5000
1.12,5000,545.8,0.0000,1213,5000
1.12,5000,539.5,0.0000,1214,5000
1.13,5000,218.2,1.2300,1213,5000
1.13,5000,447.4,0.0000,1213,5000
1.13,5000,494.5,0.0000,1213,5000
1.13,5000,537.6,0.0000,1213,5000
1.14,5000,554.7,0.0000,1213,5000
1.14,5000,549.3,0.0000,1213,5000
1.14,5000,544.5,0.0000,1213,5000
1.14,5000,535.8,0.0000,1213,5000
1.14,5000,519.2,0.0000,1213,5000
1.15,5000,229.4,1.1644,1214,5000
1.15,5000,518.1,0.0000,1213,5000
1.15,5000,553.3,0.0000,1213,5000
1.15,5000,547.6,0.0000,1213,5000
1.15,5000,535.2,0.0000,1213,5000
1.16,5000,539.2,0.0000,1213,5000
1.16,5000,483.3,0.0000,1213,5000
1.16,5000,455.0,0.0000,1213,5000
